id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
4958,NCRG,large_airport,Rarotonga International Airport,-21.202699661300002,-159.805999756,19.0,OC,CK,CK-U-A,Avarua,yes,NCRG,RAR,,,http://en.wikipedia.org/wiki/Rarotonga_International_Airport,
5023,NZAA,large_airport,Auckland International Airport,-37.0080986023,174.79200744599999,23.0,OC,NZ,NZ-AUK,Auckland,yes,NZAA,AKL,,http://www.auckland-airport.co.nz/,http://en.wikipedia.org/wiki/Auckland_International_Airport,
5026,NZCH,large_airport,Christchurch International Airport,-43.48939895629883,172.53199768066406,123.0,OC,NZ,NZ-CAN,Christchurch,yes,NZCH,CHC,,http://www.christchurchairport.co.nz/,http://en.wikipedia.org/wiki/Christchurch_International_Airport,
5063,NZWN,large_airport,Wellington International Airport,-41.327201843299996,174.80499267599998,41.0,OC,NZ,NZ-WGN,Wellington,yes,NZWN,WLG,,http://www.wellingtonairport.co.nz/,http://en.wikipedia.org/wiki/Wellington_International_Airport,
5079,OBBI,large_airport,Bahrain International Airport,26.27079963684082,50.63359832763672,6.0,AS,BH,BH-15,Manama,yes,OBBI,BAH,,http://www.bahrainairport.com/,http://en.wikipedia.org/wiki/Bahrain_International_Airport,مطار البحرين الدولي
5087,OEDF,large_airport,King Fahd International Airport,26.471200942993164,49.79790115356445,72.0,AS,SA,SA-04,Ad Dammam,yes,OEDF,DMM,,,http://en.wikipedia.org/wiki/King_Fahd_International_Airport,
5089,OEDR,large_airport,King Abdulaziz Air Base,26.265399932900003,50.1520004272,84.0,AS,SA,SA-04,,no,OEDR,DHA,,,http://en.wikipedia.org/wiki/Dhahran_International_Airport,
5097,OEJN,large_airport,King Abdulaziz International Airport,21.6796,39.156502,48.0,AS,SA,SA-02,Jeddah,yes,OEJN,JED,,http://www.jed-airport.com/,http://en.wikipedia.org/wiki/King_Abdulaziz_International_Airport,"Mecca, Hajj"
5101,OEMA,large_airport,Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101,2151.0,AS,SA,SA-03,Medina,yes,OEMA,MED,,http://www.tibahairports.com/en-EN/Pages/Main.aspx,http://en.wikipedia.org/wiki/Prince_Mohammad_Bin_Abdulaziz_Airport,Medinah
5112,OERK,large_airport,King Khaled International Airport,24.957599639892575,46.69879913330078,2049.0,AS,SA,SA-01,Riyadh,yes,OERK,RUH,,,http://en.wikipedia.org/wiki/King_Khalid_International_Airport,Riyad
5166,OIIE,large_airport,Imam Khomeini International Airport,35.416099548339844,51.152198791503906,3305.0,AS,IR,IR-07,Tehran,yes,OIIE,IKA,,http://www.ikia.ir/,http://en.wikipedia.org/wiki/Imam_Khomeini_International_Airport,Ahmadabad
5168,OIII,large_airport,Mehrabad International Airport,35.68920135498047,51.31340026855469,3962.0,AS,IR,IR-07,Tehran,yes,OIII,THR,,,http://en.wikipedia.org/wiki/Mehrabad_International_Airport,
5183,OIMM,large_airport,Mashhad International Airport,36.235198974609375,59.64099884033203,3263.0,AS,IR,IR-30,Mashhad,yes,OIMM,MHD,,,http://en.wikipedia.org/wiki/Mashhad_International_Airport,Shahid Hashemi Nejad Airport
5197,OISS,large_airport,Shiraz Shahid Dastghaib International Airport,29.53919982910156,52.58980178833008,4920.0,AS,IR,IR-14,Shiraz,yes,OISS,SYZ,,http://shirazairport.ir/,http://en.wikipedia.org/wiki/Shiraz_International_Airport,
5204,OITT,large_airport,Tabriz International Airport,38.1338996887207,46.23500061035156,4459.0,AS,IR,IR-01,Tabriz,yes,OITT,TBZ,,http://www.tabrizairport.ir/,http://en.wikipedia.org/wiki/Tabriz_International_Airport,IRIAF
5212,OJAI,large_airport,Queen Alia International Airport,31.7226009369,35.9931983948,2395.0,AS,JO,JO-AM,Amman,yes,OJAI,AMM,,,http://en.wikipedia.org/wiki/Queen_Alia_International_Airport,
5220,OKBK,large_airport,Kuwait International Airport,29.226600646972656,47.96889877319336,206.0,AS,KW,KW-FA,Kuwait City,yes,OKBK,KWI,,http://www.kuwait-airport.com.kw/Index_e.htm,http://en.wikipedia.org/wiki/Kuwait_International_Airport,Al Mubarak Air Base
5222,OLBA,large_airport,Beirut Rafic Hariri International Airport,33.820899963378906,35.488399505615234,87.0,AS,LB,LB-JL,Beirut,yes,OLBA,BEY,,http://www.beirutairport.gov.lb/,http://en.wikipedia.org/wiki/Beirut_Rafic_Hariri_International_Airport,"Chaldea, Beirut Air Base, مطار بيروت رفيق الحريري الدولي"
299738,OM-0003,large_airport,Duqm Jaaluni Airport,19.5,57.6428,380.0,AS,OM,OM-WU,Duqm,yes,OODQ,JNJ,,http://www.omanairports.com/,https://en.wikipedia.org/wiki/Duqm_Jaaluni_Airport,
299747,OM-0004,large_airport,Rustaq Airport,23.640556,57.4875,349.0,AS,OM,OM-BA,Al Masna'ah,no,OORQ,MNH,,,https://en.wikipedia.org/wiki/Rustaq_Airport,"Musanaa, Wadi al Maawil, Al Muladdah"
5226,OMAA,large_airport,Abu Dhabi International Airport,24.433000564575195,54.651100158691406,88.0,AS,AE,AE-AZ,Abu Dhabi,yes,OMAA,AUH,,http://www.abudhabiairport.ae/,http://en.wikipedia.org/wiki/Abu_Dhabi_International_Airport,
5235,OMDB,large_airport,Dubai International Airport,25.252799987800003,55.3643989563,62.0,AS,AE,AE-DU,Dubai,yes,OMDB,DXB,,http://www.dubaiairport.com/dia/english/home/,http://en.wikipedia.org/wiki/Dubai_International_Airport,مطار دبي الدولي‎
300320,OMDW,large_airport,Al Maktoum International Airport,24.896356,55.161389,114.0,AS,AE,AE-DU,Jebel Ali,yes,OMDW,DWC,,,http://en.wikipedia.org/wiki/Al_Maktoum_International_Airport,
5239,OMSJ,large_airport,Sharjah International Airport,25.32859992980957,55.5172004699707,111.0,AS,AE,AE-SH,Sharjah,yes,OMSJ,SHJ,,,http://en.wikipedia.org/wiki/Sharjah_International_Airport,
5242,OOMS,large_airport,Muscat International Airport,23.593299865722656,58.284400939941406,48.0,AS,OM,OM-MA,Muscat,yes,OOMS,MCT,,,http://en.wikipedia.org/wiki/Seeb_International_Airport,"Seeb International Airport, Masqat"
5274,OPRN,large_airport,Benazir Bhutto International Airport,33.61669921875,73.09919738769531,1668.0,AS,PK,PK-IS,Islamabad,yes,OPRN,ISB,,,http://en.wikipedia.org/wiki/Islamabad_International_Airport,"Chaklala Air Base, Islamabad International Airport, Rawalpindi"
41624,OPST,large_airport,Sialkot Airport,32.5355567932,74.3638916016,837.0,AS,PK,PK-PB,Sialkot,yes,OPST,SKT,,,http://en.wikipedia.org/wiki/Sialkot_International_Airport,
5289,ORBI,large_airport,Baghdad International Airport,33.262500762900004,44.2346000671,114.0,AS,IQ,IQ-BG,Baghdad,yes,ORBI,BGW,,,http://en.wikipedia.org/wiki/Baghdad_International_Airport,"SDA, BIAP, VBC, ORBS, Camp Sather, Saddam International Airport, Al Anbar Airport"
5294,ORMM,large_airport,Basrah International Airport,30.54910087585449,47.66210174560547,11.0,AS,IQ,IQ-BA,Basrah,yes,ORMM,BSR,,,http://en.wikipedia.org/wiki/Basra_International_Airport,
5302,OSAP,large_airport,Aleppo International Airport,36.18069839477539,37.22439956665039,1276.0,AS,SY,SY-HL,Aleppo,yes,OSAP,ALP,,http://www.aleppo-airport.com/en/,http://en.wikipedia.org/wiki/Aleppo_International_Airport,مطار حلب الدولي
5303,OSDI,large_airport,Damascus International Airport,33.4114990234375,36.51559829711914,2020.0,AS,SY,SY-DI,Damascus,yes,OSDI,DAM,,,http://en.wikipedia.org/wiki/Damascus_International_Airport,مطار دمشق الدولي
5306,OSLK,large_airport,Bassel Al-Assad International Airport,35.401100158691406,35.948699951171875,157.0,AS,SY,SY-LA,Latakia,yes,OSLK,LTK,,,http://en.wikipedia.org/wiki/Bassel_Al-Assad_International_Airport,مطار الشهيد باسل الأسد الدولي
5360,PAFA,large_airport,Fairbanks International Airport,64.81510162,-147.85600280000003,439.0,,US,US-AK,Fairbanks,yes,PAFA,FAI,FAI,,http://en.wikipedia.org/wiki/Fairbanks_International_Airport,
5388,PANC,large_airport,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,yes,PANC,ANC,ANC,,http://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,
5433,PGUM,large_airport,Antonio B. Won Pat International Airport,13.4834003448,144.796005249,298.0,OC,GU,GU-U-A,"Hagåtña, Guam International Airport",yes,PGUM,GUM,GUM,http://www.guamairport.com/,http://en.wikipedia.org/wiki/Antonio_B._Won_Pat_International_Airport,Agana
308633,PH-0001,large_airport,Laguindingan Airport,8.612203,124.456496,190.0,AS,PH,PH-MSR,Cagayan de Oro City,yes,RPMY,CGY,,http://laguindinganinternationalairport.com/,http://en.wikipedia.org/wiki/Laguindingan_International_Airport,"CGY,Laguindingan,IGN,RPML"
5453,PHNL,large_airport,Daniel K Inouye International Airport,21.32062,-157.924228,13.0,,US,US-HI,Honolulu,yes,PHNL,HNL,HNL,http://hawaii.gov/dot/airports/hnl/,http://en.wikipedia.org/wiki/Honolulu_International_Airport,"Hickam Air Force Base, HIK, PHIK, KHNL, Honolulu International"
44686,QA-0001,large_airport,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,yes,OTHH,DOH,,http://dohahamadairport.com/,http://en.wikipedia.org/wiki/Hamad_International_Airport,New Doha International Airport
5510,RCBS,large_airport,Kinmen Airport,24.4279,118.359001,93.0,AS,TW,TW-X-KM,Shang-I,yes,RCBS,KNH,,http://www.kma.gov.tw/,http://en.wikipedia.org/wiki/Kinmen_Airport,"Shang Yi Airport, 金門尚義機場, 金门尚义机场, Jīnmén Shàngyì jīchǎng"
5516,RCKH,large_airport,Kaohsiung International Airport,22.57710075378418,120.3499984741211,31.0,AS,TW,TW-KHH,Kaohsiung City,yes,RCKH,KHH,,http://www.kia.gov.tw/english/e_index.asp,http://en.wikipedia.org/wiki/Kaohsiung_International_Airport,"Siaogang International Airport, 高雄國際航空站, 小港國際機場"
5528,RCTP,large_airport,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,yes,RCTP,TPE,,http://www.taoyuan-airport.com/,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E6%A1%83%E5%9C%92%E5%9C%8B%E9%9A%9B%E6%A9%9F%E5%A0%B4,"Taiwan Taoyuan International Airport, 臺灣桃園國際機場"
5531,RJAA,large_airport,Narita International Airport,35.764701843299996,140.386001587,141.0,AS,JP,JP-12,Tokyo,yes,RJAA,NRT,,,http://en.wikipedia.org/wiki/Narita_International_Airport,"TYO, Tokyo Narita Airport, New Tokyo International Airport"
5536,RJBB,large_airport,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,yes,RJBB,KIX,,http://www.kansai-airport.or.jp/en/index.asp,http://en.wikipedia.org/wiki/Kansai_International_Airport,OSA
5544,RJCC,large_airport,New Chitose Airport,42.77519989013672,141.69200134277344,82.0,AS,JP,JP-01,Chitose / Tomakomai,yes,RJCC,CTS,,http://www.new-chitose-airport.jp/language/english/,http://en.wikipedia.org/wiki/New_Chitose_Airport,
5564,RJFF,large_airport,Fukuoka Airport,33.585899353027344,130.45100402832028,32.0,AS,JP,JP-40,Fukuoka,yes,RJFF,FUK,,http://www.fuk-ab.co.jp/english/frame_index.html,http://en.wikipedia.org/wiki/Fukuoka_Airport,Itazuke Air Base
5566,RJFK,large_airport,Kagoshima Airport,31.80340003967285,130.718994140625,906.0,AS,JP,JP-46,Kagoshima,yes,RJFK,KOJ,,,http://en.wikipedia.org/wiki/Kagoshima_Airport,
5576,RJGG,large_airport,Chubu Centrair International Airport,34.8583984375,136.80499267578122,15.0,AS,JP,JP-23,Tokoname,yes,RJGG,NGO,,,http://en.wikipedia.org/wiki/Ch%C5%ABbu_Centrair_International_Airport,
299238,rjns,large_airport,Mt. Fuji Shizuoka Airport,34.7960434679,138.18775177,433.0,AS,JP,JP-22,Makinohara / Shimada,yes,RJNS,FSZ,,http://www.mtfuji-shizuokaairport.jp/english/index.html,http://en.wikipedia.org/wiki/Shizuoka_Airport,
5598,RJOO,large_airport,Osaka International Airport,34.785499572753906,135.43800354003906,50.0,AS,JP,JP-27,Osaka,yes,RJOO,ITM,,,http://en.wikipedia.org/wiki/Osaka_International_Airport,"OSA, Itami"
5627,RJTT,large_airport,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,yes,RJTT,HND,,http://www.haneda-airport.jp/,http://en.wikipedia.org/wiki/Tokyo_International_Airport,"TYO, Haneda"
5629,RJTY,large_airport,Yokota Air Base,35.74850082397461,139.34800720214844,463.0,AS,JP,JP-13,Fussa,no,RJTY,OKO,,,http://en.wikipedia.org/wiki/Yokota_Air_Base,
302303,RKJB,large_airport,Muan International Airport,34.991406,126.382814,35.0,AS,KR,KR-46,Piseo-ri (Muan),yes,RKJB,MWX,,http://muan.airport.co.kr/doc/muan_eng/,http://en.wikipedia.org/wiki/Muan_International_Airport,"Gwangju, Mokpo, Muan, MWX, RKJB"
5631,RKJK,large_airport,Kunsan Air Base,35.90380096435547,126.61599731445312,29.0,AS,KR,KR-45,Kunsan,yes,RKJK,KUV,,,http://en.wikipedia.org/wiki/Gunsan_Airport,
5639,RKPC,large_airport,Jeju International Airport,33.51129913330078,126.49299621582031,118.0,AS,KR,KR-49,Jeju City,yes,RKPC,CJU,,,http://en.wikipedia.org/wiki/Jeju_International_Airport,
5642,RKPK,large_airport,Gimhae International Airport,35.1795005798,128.93800354,6.0,AS,KR,KR-26,Busan,yes,RKPK,PUS,,http://gimhae.airport.co.kr/eng/index.jsp,http://en.wikipedia.org/wiki/Gimhae_International_Airport,"Kimhae, Pusan"
5653,RKSI,large_airport,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,yes,RKSI,ICN,,,http://en.wikipedia.org/wiki/Incheon_International_Airport,
5655,RKSO,large_airport,Osan Air Base,37.090599,127.029999,38.0,AS,KR,KR-41,,no,RKSO,OSN,,,https://en.wikipedia.org/wiki/Osan_Air_Base,
5656,RKSS,large_airport,Gimpo International Airport,37.5583,126.791,59.0,AS,KR,KR-11,Seoul,yes,RKSS,GMP,,http://gimpo.airport.co.kr/eng/index.jsp,http://en.wikipedia.org/wiki/Gimpo_International_Airport,
5663,RKTU,large_airport,Cheongju International Airport/Cheongju Air Base (K-59/G-513),36.717008,127.498741,191.0,AS,KR,KR-43,Cheongju,yes,RKTU,CJJ,,http://cheongju.airport.co.kr/doc/cheongju_eng/,http://en.wikipedia.org/wiki/Cheongju_Airport,
5671,ROAH,large_airport,Naha Airport,26.1958007812,127.64600372299999,12.0,AS,JP,JP-47,Naha,yes,ROAH,OKA,,http://www.naha-airport.co.jp/,http://en.wikipedia.org/wiki/Naha_Airport,"那覇空港, Naha Kūkō?, AHA, Naha AFB"
5673,RODN,large_airport,Kadena Air Base,26.3556,127.76799799999999,143.0,AS,JP,JP-47,,no,RODN,DNA,,,https://en.wikipedia.org/wiki/Kadena_Air_Base,
5687,RPLC,large_airport,Diosdado Macapagal International Airport,15.186,120.559998,484.0,AS,PH,PH-PAM,Angeles/Mabalacat,yes,RPLC,CRK,,http://www.clarkairport.com/,http://en.wikipedia.org/wiki/Diosdado_Macapagal_International_Airport,"Clark International Airport, Paliparang Pandaigdig ng Diosdado Macapagal, Clark Air Base"
5689,RPLL,large_airport,Ninoy Aquino International Airport,14.5086,121.019997,75.0,AS,PH,PH-U-A,Manila,yes,RPLL,MNL,,,http://en.wikipedia.org/wiki/Ninoy_Aquino_International_Airport,Manila International Airport
5697,RPMD,large_airport,Francisco Bangoy International Airport,7.1255202293396,125.64600372314452,96.0,AS,PH,PH-DAV,Davao City,yes,RPMD,DVO,,,http://en.wikipedia.org/wiki/Francisco_Bangoy_International_Airport,Davao International Airport
5742,RPVM,large_airport,Mactan Cebu International Airport,10.307499885559,123.97899627686,31.0,AS,PH,PH-CEB,Lapu-Lapu City,yes,RPVM,CEB,,http://www.mactan-cebuairport.com.ph/,http://en.wikipedia.org/wiki/Mactan-Cebu_International_Airport,
42924,RU-0035,large_airport,Grozny North Airport,43.388302,45.698601000000004,548.0,EU,RU,RU-CE,Grozny,yes,URMG,GRV,,,https://en.wikipedia.org/wiki/Grozny_Airport,"Grozny Severny, Grozny, Аэропорт Грозный Северный, Аэропорт Грозный"
5781,SAEZ,large_airport,Ministro Pistarini International Airport,-34.8222,-58.5358,67.0,SA,AR,AR-B,Buenos Aires,yes,SAEZ,EZE,EZE,http://www.aa2000.com.ar/index.php,http://en.wikipedia.org/wiki/Ministro_Pistarini_International_Airport,BUE
5867,SBBE,large_airport,Val de Cans/Júlio Cezar Ribeiro International Airport,-1.3792500495900002,-48.476299285900005,54.0,SA,BR,BR-PA,Belém,yes,SBBE,BEL,,http://www.infraero.gov.br/index.php/br/aeroportos/para/aeroporto-internacional-de-belem.html,http://en.wikipedia.org/wiki/Val_de_Cans_International_Airport,
5872,SBBR,large_airport,Presidente Juscelino Kubistschek International Airport,-15.86916732788086,-47.92083358764648,3497.0,SA,BR,BR-DF,Brasília,yes,SBBR,BSB,,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=146,http://en.wikipedia.org/wiki/Bras%C3%ADlia_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=146
5882,SBCF,large_airport,Tancredo Neves International Airport,-19.62444305419922,-43.97194290161133,2715.0,SA,BR,BR-MG,Belo Horizonte,yes,SBCF,CNF,,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=207,http://en.wikipedia.org/wiki/Tancredo_Neves_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=207
5891,SBCT,large_airport,Afonso Pena Airport,-25.5284996033,-49.175800323500006,2988.0,SA,BR,BR-PR,Curitiba,yes,SBCT,CWB,,,http://en.wikipedia.org/wiki/Afonso_Pena_International_Airport,
5901,SBFL,large_airport,Hercílio Luz International Airport,-27.670278549194336,-48.5525016784668,16.0,SA,BR,BR-SC,Florianópolis,yes,SBFL,FLN,,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=228,http://en.wikipedia.org/wiki/Herc%C3%ADlio_Luz_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=228
5906,SBGL,large_airport,Rio Galeão – Tom Jobim International Airport,-22.809999465900002,-43.2505569458,28.0,SA,BR,BR-RJ,Rio De Janeiro,yes,SBGL,GIG,,,http://en.wikipedia.org/wiki/Rio_de_Janeiro-Gale%C3%A3o_International_Airport,Galeão - Antônio Carlos Jobim International Airport
5910,SBGR,large_airport,Guarulhos - Governador André Franco Montoro International Airport,-23.435556411743164,-46.47305679321289,2459.0,SA,BR,BR-SP,São Paulo,yes,SBGR,GRU,,,http://en.wikipedia.org/wiki/S%C3%A3o_Paulo-Guarulhos_International_Airport,
313262,SBSG,large_airport,Governador Aluízio Alves International Airport,-5.768056,-35.376111,272.0,SA,BR,BR-RN,Natal,yes,SBSG,NAT,,http://www.natal.aero,http://en.wikipedia.org/wiki/Greater_Natal_International_Airport,"Natal, Greater Natal International Airport,  Augusto Severo International Airport"
5974,SBSP,large_airport,Congonhas Airport,-23.626110076904297,-46.65638732910156,2631.0,SA,BR,BR-SP,São Paulo,yes,SBSP,CGH,,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=219,http://en.wikipedia.org/wiki/Congonhas-S%C3%A3o_Paulo_International_Airport,http://www.infraero.gov.br/usa/aero_prev_home.php?ai=219
5977,SBSV,large_airport,Deputado Luiz Eduardo Magalhães International Airport,-12.9086112976,-38.3224983215,64.0,SA,BR,BR-BA,Salvador,yes,SBSV,SSA,,,http://en.wikipedia.org/wiki/Deputado_Lu%C3%ADs_Eduardo_Magalh%C3%A3es_International_Airport,
6015,SCEL,large_airport,Comodoro Arturo Merino Benítez International Airport,-33.393001556396484,-70.78579711914062,1555.0,SA,CL,CL-RM,Santiago,yes,SCEL,SCL,,http://www.aeropuertosantiago.cl/ingles/index.php,http://en.wikipedia.org/wiki/Comodoro_Arturo_Merino_Ben%C3%ADtez_International_Airport,
6061,SELT,large_airport,Cotopaxi International Airport,-0.906832993031,-78.6157989502,9205.0,SA,EC,EC-X,Latacunga,yes,SELT,LTX,,http://www.dgac.gob.ec/latacunga/,http://es.wikipedia.org/wiki/Aeropuerto_Internacional_Cotopaxi,"Latacunga, Vulcano, Ecuador, Cargo, Long runway, Height"
308273,SEQM,large_airport,Mariscal Sucre International Airport,-0.129166666667,-78.3575,7841.0,SA,EC,EC-P,Quito,yes,SEQM,UIO,UIO,,http://en.wikipedia.org/wiki/Mariscal_Sucre_International_Airport,Nuevo Aeropuerto Internacional Mariscal Sucre
6104,SKBO,large_airport,El Dorado International Airport,4.70159,-74.1469,8361.0,SA,CO,CO-CUN,Bogota,yes,SKBO,BOG,BOG,,http://en.wikipedia.org/wiki/El_Dorado_International_Airport,
6217,SPIM,large_airport,Jorge Chávez International Airport,-12.0219,-77.114304,113.0,SA,PE,PE-LIM,Lima,yes,SPJC,LIM,,http://www.lap.com.pe/,https://en.wikipedia.org/wiki/Jorge_Ch%C3%A1vez_International_Airport,
6243,SPZO,large_airport,Alejandro Velasco Astete International Airport,-13.535699844400003,-71.9387969971,10860.0,SA,PE,PE-CUS,Cusco,yes,SPZO,CUZ,,http://www.corpac.gob.pe/,http://en.wikipedia.org/wiki/Alejandro_Velasco_Astete_International_Airport,
6247,SUMU,large_airport,Carrasco International /General C L Berisso Airport,-34.838402,-56.0308,105.0,SA,UY,UY-CA,Montevideo,yes,SUMU,MVD,,,http://en.wikipedia.org/wiki/Carrasco_International_Airport,
6255,SVBC,large_airport,General José Antonio Anzoategui International Airport,10.11111111,-64.69222222,30.0,SA,VE,VE-B,Barcelona,yes,SVBC,BLA,,http://aigdjaa.baer.gob.ve,https://es.wikipedia.org/wiki/Aeropuerto_Internacional_General_José_Antonio_Anzoátegui,"Barcelona, Puero La Cruz,Lecheria"
6300,SVMI,large_airport,Simón Bolívar International Airport,10.601194,-66.991222,234.0,SA,VE,VE-X,Caracas,yes,SVMI,CCS,,http://www.aeropuerto-maiquetia.com.ve/web/,http://en.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar_International_Airport,"Maiquetía ""Simón Bolívar"" International Airport"
6366,TFFR,large_airport,Pointe-à-Pitre Le Raizet,16.265301,-61.531799,36.0,,GP,GP-U-A,Pointe-à-Pitre,yes,TFFR,PTP,,http://www.guadeloupe.aeroport.fr/,http://en.wikipedia.org/wiki/Pointe-%C3%A0-Pitre_International_Airport,"Le Raizet, Les Abymes"
6384,TJSJ,large_airport,Luis Munoz Marin International Airport,18.4393997192,-66.0018005371,9.0,,PR,PR-U-A,San Juan,yes,TJSJ,SJU,SJU,,http://en.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Mar%C3%ADn_International_Airport,Isla Verde
44483,TN-0002,large_airport,Enfidha - Hammamet International Airport,36.075833,10.438611,21.0,AF,TN,TN-51,Enfidha,yes,DTNH,NBE,,http://www.enfidhahammametairport.com/,http://en.wikipedia.org/wiki/Enfidha_%E2%80%93_Hammamet_International_Airport,DTNZ
6406,TNCM,large_airport,Princess Juliana International Airport,18.0410003662,-63.108898162799996,13.0,,SX,SX-U-A,Saint Martin,yes,TNCM,SXM,,,http://en.wikipedia.org/wiki/Princess_Juliana_International_Airport,
6421,UAAA,large_airport,Almaty Airport,43.35210037231445,77.04049682617188,2234.0,AS,KZ,KZ-ALM,Almaty,yes,UAAA,ALA,,,http://en.wikipedia.org/wiki/Almaty_International_Airport,Alma Ata
6423,UACC,large_airport,Astana International Airport,51.02220153808594,71.46690368652344,1165.0,AS,KZ,KZ-AKM,Astana,yes,UACC,TSE,,,http://en.wikipedia.org/wiki/Astana_International_Airport,
6426,UAFM,large_airport,Manas International Airport,43.0612983704,74.4776000977,2058.0,AS,KG,KG-C,Bishkek,yes,UCFM,FRU,,,http://en.wikipedia.org/wiki/Manas_International_Airport,"UAFM, Manas Air Force Base"
6431,UAKK,large_airport,Sary-Arka Airport,49.670799255371094,73.33439636230469,1765.0,AS,KZ,KZ-KAR,Karaganda,yes,UAKK,KGF,,,http://en.wikipedia.org/wiki/Sary-Arka_Airport,
6440,UBBB,large_airport,Heydar Aliyev International Airport,40.46749877929688,50.04669952392578,10.0,AS,AZ,AZ-BA,Baku,yes,UBBB,GYD,,http://www.airport-baku.com/,http://en.wikipedia.org/wiki/Heydar_Aliyev_International_Airport,"BAK, Bina International Airport, Heydər Əliyev adına beynəlxalq hava limanı"
6446,UDYZ,large_airport,Zvartnots International Airport,40.1473007202,44.3959007263,2838.0,AS,AM,AM-ER,Yerevan,yes,UDYZ,EVN,,http://www.aia-zvartnots.aero/,http://en.wikipedia.org/wiki/Zvartnots_International_Airport,"UGEE, Erevan Airport, Erivan Airport, Аэропорт Звартноц, Аэропорт Ереван"
6453,UGTB,large_airport,Tbilisi International Airport,41.6692008972,44.95470047,1624.0,AS,GE,GE-TB,Tbilisi,yes,UGTB,TBS,,http://www.tbilisiairport.com/,http://en.wikipedia.org/wiki/Tbilisi_International_Airport,თბილისის საერთაშორისო აეროპორტი
6455,UHHH,large_airport,Khabarovsk-Novy Airport,48.52799987793,135.18800354004,244.0,AS,RU,RU-KHA,Khabarovsk,yes,UHHH,KHV,,http://airkhv.ru/,http://en.wikipedia.org/wiki/Khabarovsk_Novy_Airport,Аэропорт Хабаровск-Новый
6467,UKBB,large_airport,Boryspil International Airport,50.34500122070313,30.89469909667969,427.0,EU,UA,UA-32,Kiev,yes,UKBB,KBP,,http://www.airport-borispol.kiev.ua/,http://en.wikipedia.org/wiki/Boryspil_International_Airport,"Borispol, Міжнародний аеропорт ""Бориспіль"""
6474,UKFF,large_airport,Simferopol International Airport,45.05220031738281,33.975101470947266,639.0,EU,UA,UA-43,Simferopol,yes,UKFF,SIP,,http://www.airport.crimea.ua/,http://en.wikipedia.org/wiki/Simferopol_International_Airport,"Міжнародний аеропорт ""Сімферополь"""
6476,UKHH,large_airport,Kharkiv International Airport,49.92480087280274,36.290000915527344,508.0,EU,UA,UA-63,Kharkiv,yes,UKHH,HRK,,http://www.airport.kharkov.ua/,http://en.wikipedia.org/wiki/Kharkiv_International_Airport,"Osnova International Airport, Міжнародний аеропорт ""Харків"""
6487,UKOO,large_airport,Odessa International Airport,46.42679977416992,30.67650032043457,172.0,EU,UA,UA-51,Odessa,yes,UKOO,ODS,,http://www.airport.od.ua/,http://en.wikipedia.org/wiki/Odessa_International_Airport,"Odesa Central, Міжнародний аеропорт Одеса"
6489,ULLI,large_airport,Pulkovo Airport,59.80030059814453,30.26250076293945,78.0,EU,RU,RU-SPE,St. Petersburg,yes,ULLI,LED,,http://www.pulkovoairport.ru/,http://en.wikipedia.org/wiki/Pulkovo_Airport,"Аэропо́рт Пу́лково, Leningrad, Shosseynaya Airport, Saint Petersburg, Petrograd"
6501,UMMS,large_airport,Minsk National Airport,53.882499694824,28.030700683594,670.0,EU,BY,BY-MI,Minsk,yes,UMMS,MSQ,,http://airport.by/en,http://en.wikipedia.org/wiki/Minsk_National_Airport,"Нацыянальны аэрапорт, Minsk 2 Airport"
6506,UNKL,large_airport,Yemelyanovo Airport,56.172901153564,92.493301391602,942.0,AS,RU,RU-KYA,Krasnoyarsk,yes,UNKL,KJA,,http://www.yemelyanovo.ru/en/,http://en.wikipedia.org/wiki/Krasnoyarsk_Yemelyanovo_Airport,
